Epoch,Accuracy
1,0.47391952309985097
2,0.47391952309985097
3,0.47391952309985097
4,0.47391952309985097
5,0.47391952309985097
6,0.47391952309985097
7,0.47391952309985097
8,0.47391952309985097
9,0.47391952309985097
10,0.47391952309985097
11,0.47391952309985097
12,0.47391952309985097
13,0.47391952309985097
14,0.47391952309985097
15,0.47391952309985097
16,0.47391952309985097
17,0.47391952309985097
18,0.47391952309985097
19,0.47391952309985097
20,0.47391952309985097
21,0.47391952309985097
22,0.47391952309985097
23,0.47391952309985097
24,0.47391952309985097
25,0.47391952309985097
26,0.47391952309985097
27,0.47391952309985097
28,0.47391952309985097
29,0.47391952309985097
30,0.47391952309985097
31,0.47391952309985097
32,0.47391952309985097
33,0.47391952309985097
34,0.47391952309985097
35,0.47391952309985097
36,0.47391952309985097
37,0.47391952309985097
38,0.47391952309985097
39,0.47391952309985097
40,0.47391952309985097
41,0.47391952309985097
42,0.47391952309985097
43,0.47391952309985097
44,0.47391952309985097
45,0.47391952309985097
46,0.47391952309985097
47,0.47391952309985097
48,0.47391952309985097
49,0.47391952309985097
50,0.47391952309985097
51,0.47391952309985097
52,0.47391952309985097
53,0.47391952309985097
54,0.47391952309985097
55,0.47391952309985097
56,0.47391952309985097
57,0.47391952309985097
58,0.47391952309985097
59,0.47391952309985097
60,0.47391952309985097
61,0.47391952309985097
62,0.47391952309985097
63,0.47391952309985097
64,0.47391952309985097
65,0.47391952309985097
66,0.47391952309985097
67,0.47391952309985097
68,0.47391952309985097
69,0.47391952309985097
70,0.47391952309985097
71,0.47391952309985097
72,0.47391952309985097
73,0.47391952309985097
74,0.47391952309985097
75,0.47391952309985097
76,0.47391952309985097
77,0.47391952309985097
78,0.47391952309985097
79,0.47391952309985097
80,0.47391952309985097
81,0.47391952309985097
82,0.47391952309985097
83,0.47391952309985097
84,0.47391952309985097
85,0.47391952309985097
86,0.47391952309985097
87,0.47391952309985097
88,0.47391952309985097
89,0.47391952309985097
90,0.47391952309985097
91,0.47391952309985097
92,0.47391952309985097
93,0.47391952309985097
94,0.47391952309985097
95,0.47391952309985097
96,0.47391952309985097
97,0.47391952309985097
98,0.47391952309985097
99,0.47391952309985097
100,0.47391952309985097
101,0.47391952309985097
102,0.47391952309985097
103,0.47391952309985097
104,0.47391952309985097
105,0.47391952309985097
106,0.47391952309985097
107,0.47391952309985097
108,0.47391952309985097
109,0.47391952309985097
110,0.47391952309985097
111,0.47391952309985097
112,0.47391952309985097
113,0.47391952309985097
114,0.47391952309985097
115,0.47391952309985097
116,0.47391952309985097
117,0.47391952309985097
118,0.47391952309985097
119,0.47391952309985097
120,0.47391952309985097
121,0.47391952309985097
122,0.47391952309985097
123,0.47391952309985097
124,0.47391952309985097
125,0.47391952309985097
126,0.47391952309985097
127,0.47391952309985097
128,0.47391952309985097
129,0.47391952309985097
130,0.47391952309985097
131,0.47391952309985097
132,0.47391952309985097
133,0.47391952309985097
134,0.47391952309985097
135,0.47391952309985097
136,0.47391952309985097
137,0.47391952309985097
138,0.47391952309985097
139,0.47391952309985097
140,0.47391952309985097
141,0.47391952309985097
142,0.47391952309985097
143,0.47391952309985097
144,0.47391952309985097
145,0.47391952309985097
146,0.47391952309985097
147,0.47391952309985097
148,0.47391952309985097
149,0.47391952309985097
150,0.47391952309985097
151,0.47391952309985097
152,0.47391952309985097
153,0.47391952309985097
154,0.47391952309985097
155,0.47391952309985097
156,0.47391952309985097
157,0.47391952309985097
158,0.47391952309985097
159,0.47391952309985097
160,0.47391952309985097
161,0.47391952309985097
162,0.47391952309985097
163,0.47391952309985097
164,0.47391952309985097
165,0.47391952309985097
166,0.47391952309985097
167,0.47391952309985097
168,0.47391952309985097
169,0.47391952309985097
170,0.47391952309985097
171,0.47391952309985097
172,0.47391952309985097
173,0.47391952309985097
174,0.47391952309985097
175,0.47391952309985097
176,0.47391952309985097
177,0.47391952309985097
178,0.47391952309985097
179,0.47391952309985097
180,0.47391952309985097
181,0.47391952309985097
182,0.47391952309985097
183,0.47391952309985097
184,0.47391952309985097
185,0.47391952309985097
186,0.47391952309985097
187,0.47391952309985097
188,0.47391952309985097
189,0.47391952309985097
190,0.47391952309985097
191,0.47391952309985097
192,0.47391952309985097
193,0.47391952309985097
194,0.47391952309985097
195,0.47391952309985097
196,0.47391952309985097
197,0.47391952309985097
198,0.47391952309985097
199,0.47391952309985097
200,0.47391952309985097
201,0.47391952309985097
202,0.47391952309985097
203,0.47391952309985097
204,0.47391952309985097
205,0.47391952309985097
206,0.47391952309985097
207,0.47391952309985097
208,0.47391952309985097
209,0.47391952309985097
210,0.47391952309985097
211,0.47391952309985097
212,0.47391952309985097
213,0.47391952309985097
214,0.47391952309985097
215,0.47391952309985097
216,0.47391952309985097
217,0.47391952309985097
218,0.47391952309985097
219,0.47391952309985097
220,0.47391952309985097
221,0.47391952309985097
222,0.47391952309985097
223,0.47391952309985097
224,0.47391952309985097
225,0.47391952309985097
226,0.47391952309985097
227,0.47391952309985097
228,0.47391952309985097
229,0.47391952309985097
230,0.47391952309985097
231,0.47391952309985097
232,0.47391952309985097
233,0.47391952309985097
234,0.47391952309985097
235,0.47391952309985097
236,0.47391952309985097
237,0.47391952309985097
238,0.47391952309985097
239,0.47391952309985097
240,0.47391952309985097
241,0.47391952309985097
242,0.47391952309985097
243,0.47391952309985097
244,0.47391952309985097
245,0.47391952309985097
246,0.47391952309985097
247,0.47391952309985097
248,0.47391952309985097
249,0.47391952309985097
250,0.47391952309985097
251,0.47391952309985097
252,0.47391952309985097
253,0.47391952309985097
254,0.47391952309985097
255,0.47391952309985097
256,0.47391952309985097
257,0.47391952309985097
258,0.47391952309985097
259,0.47391952309985097
260,0.47391952309985097
261,0.47391952309985097
262,0.47391952309985097
263,0.47391952309985097
